SSRL-138,37.41818237,-122.2014651,B130 R208 a adj  moderator,0,1,BA000391773,0,7/1/20,7/30/20,7/30/20,,7/30/20,7/30/20,0
SSRL-138,37.41818237,-122.2014209,B130 R208 a adj  moderator,0,1,BA00104350P,1,1/1/20,2/3/20,7/30/20,0,2/3/20,7/30/20,0
SSRL-138,37.41815186,-122.2015433,B130 R208 a adj  moderator,0,1,BA00083509U,1,7/1/19,8/8/19,2/3/20,0,8/8/19,2/3/20,0
SSRL-138,37.4180937,-122.2012657,B130 R208 a adj  moderator,0,1,BA00034206F,1,1/1/19,7/11/19,8/8/19,0,7/11/19,8/8/19,0
SSRL-139,37.41867065,-122.2014757,SLM Shielded Box,0,1,BA00065600C,0,7/1/20,7/17/20,7/17/20,,7/17/20,7/17/20,0
SSRL-139,37.41867065,-122.2014995,SLM Shielded Box,0,1,BA00031235H,1,1/1/20,1/29/20,7/17/20,0,1/29/20,7/17/20,0
SSRL-139,37.41864014,-122.2015104,SLM Shielded Box,0,1,BA00050001T,1,7/1/19,8/23/19,1/29/20,0,8/23/19,1/29/20,0
SSRL-139,37.41846465,-122.2013758,SLM Shielded Box,0,1,BA00038478W,1,1/1/19,7/11/19,8/23/19,0,7/11/19,8/23/19,0
SSRL-140,37.41867065,-122.2014648,SLM Electronics rack near upstream wall,0,1,BA00056013I,0,7/1/20,7/17/20,7/17/20,,7/17/20,7/17/20,0
SSRL-140,37.41864014,-122.2014614,SLM Electronics rack near upstream wall,0,1,BA000292187,1,1/1/20,1/29/20,7/17/20,0,1/29/20,7/17/20,0
SSRL-140,37.41864014,-122.2015041,SLM Electronics rack near upstream wall,0,1,BA00162440E,1,7/1/19,8/23/19,1/29/20,0,8/23/19,1/29/20,0
SSRL-140,37.41817072,-122.2010418,SLM Electronics rack near upstream wall,0,1,BA001716037,1,1/1/19,7/11/19,8/23/19,0,7/11/19,8/23/19,0
SSRL-141,37.41818553,-122.2006604,BL 1 HPI: wall,0,0,,,,7/11/19,7/11/19,,7/11/19,7/11/19,0
SSRL-142,37.41817058,-122.2013489,BL 1HPI: roof,0,0,,,,7/11/19,7/11/19,,7/11/19,7/11/19,0
SSRL-143,37.41867065,-122.2014769,BL 1-0 Hutch Door,0,1,BA00083784S,0,7/1/20,7/27/20,7/27/20,,7/27/20,7/27/20,0
SSRL-143,37.4185791,-122.2019297,BL 1-0 Hutch Door,0,1,BA000307449,1,1/1/20,1/29/20,7/27/20,0,1/29/20,7/27/20,0
